"replicate","direct","indirect_IC","indirect_PS","total","IC_to_Tol","PS_to_Tol","IB_to_Tol","TC_to_Tol","interaction","interaction_f2","failure"
490,-0.145333160063082,-0.0168132653074167,0.00949519049447978,-0.152651234876019,-0.3412044214557,0.0314350221188696,0.111370035335668,-0.00944008751207509,0.0627676830092295,0.00107844341893679,""
491,-0.164159067753403,0.00393301869671964,-0.000160223887470952,-0.160386272944155,-0.347258297757467,-0.000462201703099491,0.148078418053333,0.00994048996269433,0.118889290703447,0.00396106931849466,""
492,-0.114185742242343,-0.0492364866301878,0.0228047956166212,-0.14061743325591,-0.38892194141593,0.0741130164861495,0.175148405244866,0.101448421045778,0.185592342969118,0.00941413146964582,""
493,-0.158184178871304,-0.0470687102196137,0.0375209390869883,-0.16773195000393,-0.366028465540226,0.101044277931347,0.222566412395693,0.0564709303920279,0.0658540175849778,0.00121779295363768,""
494,-0.157565381327957,-0.0320339684561434,0.027716771831004,-0.161882577953097,-0.337264875513012,0.0856152007293725,0.223988828670826,0.0449475860514926,0.117179500438441,0.00392453667609341,""
495,-0.0931082564486048,-0.0328670907941419,-0.00386012296027491,-0.129835470203022,-0.34330321462933,-0.011127987740231,0.221673416179275,0.0333241775069579,0.310465309000994,0.024718230493138,""
496,-0.0997364627001931,-0.0439578741603254,0.0388136931922735,-0.104880643668245,-0.409231495307459,0.105255572202294,0.198805568711,-0.00336423826004331,0.207767291908393,0.012267676284943,""
497,-0.149164696268977,-0.042318162112244,0.0274126520854178,-0.164070206295804,-0.415523883721122,0.0822801544894896,0.216110658048886,0.0550138948837146,0.198164928915318,0.0121833882934762,""
498,-0.195583733165806,-0.00641973628828334,0.041246049875498,-0.160757419578591,-0.399265487265532,0.109223131113938,0.264553418339336,0.0501293984751192,0.0565287205578578,0.00108279855382434,""
499,-0.137858432784256,-0.0226517796840642,0.0184809759323043,-0.142029236536016,-0.342443430773566,0.0541774243515464,0.183709379075201,0.0488549916652927,0.163572999535969,0.00747187434846462,""
500,-0.137070474638792,-0.0149377403799089,0.0264986263135546,-0.125509588705147,-0.292467504985395,0.0825412328341852,0.155986081726659,0.0171759256321552,-0.0304899724264592,0.000254791128093996,""
501,-0.150397077404969,-0.0348247862229723,0.0307977124614902,-0.154424151166451,-0.296368377260832,0.0887490833644678,0.165849208851019,0.00656741962738209,-0.103645738844142,0.00265548350099642,""
502,-0.151956272094389,-0.0299718096045617,0.0251220618289073,-0.156806019870043,-0.382946485675309,0.06653885056332,0.218105967288531,0.0561191315883031,0.0403950320579033,0.000442719933901752,""
503,-0.133502422034085,-0.0262564769845178,0.0221569417741341,-0.137601957244469,-0.38898854027573,0.0581960710143312,0.240473196425443,0.0768348822843089,0.0924787117370103,0.00239399585824236,""
504,-0.165757082015901,0.0211507488365248,0.0103818320795365,-0.13422450109984,-0.397057091225054,0.0304499570000965,0.193447457506887,0.0325972729196858,0.0441799854397608,0.000626611828538421,""
505,-0.192890152872496,0.00300826157895378,0.0382179744758305,-0.151663916817711,-0.315853494419401,0.116515740702387,0.16421571740883,-0.00684329551801786,0.0850346706977846,0.00218790176402418,""
506,-0.140100647222204,-0.00635030361411414,0.0267055796687017,-0.119745371167617,-0.286926807497774,0.0874990809782029,0.157600140584059,-0.0436862939992028,0.0224459915092508,0.000144507627571131,""
507,-0.164502827834443,-0.00826089057191411,0.0242960110454922,-0.148467707360865,-0.401404364428148,0.0668380783869124,0.168559408839156,0.0427688126417529,0.1372279428186,0.00592129621643419,""
508,-0.130204967133317,-0.0268050913146364,0.0394967231203805,-0.117513335327573,-0.331942633541688,0.10534043965374,0.134235625172527,0.031275501294549,0.12718977643501,0.00428727087268621,""
509,-0.129554597711359,-0.024359533228965,0.0274551548494536,-0.12645897609087,-0.299109965747424,0.0845698692922569,0.251213448655216,-0.00353914718995212,0.0258151679829472,0.000188855008882887,""
510,-0.147111290005562,-0.0521590224709917,0.0183721742052602,-0.180898138271294,-0.376558872372411,0.0500283985014312,0.151417524941678,0.0187195752483177,0.0272739194806979,0.000177593371329378,""
511,-0.147575972424513,-0.0202484844087679,0.0200798410176358,-0.147744615815646,-0.291702840754743,0.0564119023589153,0.193687238705093,-0.00352973738274938,-0.0605781954616025,0.000981655017718394,""
512,-0.149043850534614,-0.015662385028752,0.0353258499955629,-0.129380385567803,-0.315602908266482,0.110289894932278,0.177838372577938,0.0155704402517411,-0.0206567748681459,0.000124298858964225,""
513,-0.160893245093391,0.0217567318400437,0.0144864295907965,-0.124650083662551,-0.355904223071772,0.0434537308478248,0.194807606819134,0.0615085321910966,0.0757097005543405,0.00174441842503363,""
514,-0.180432100257217,-0.0219248898419168,0.0207673184661484,-0.181589671632985,-0.381428459358988,0.0701181234312302,0.139470974459661,0.0586437223578361,0.169844327183563,0.00872899684961789,""
515,-0.148907525853279,-0.0565746770999352,0.0361721412094073,-0.169310061743807,-0.388717876301368,0.11649246454077,0.224180088539663,0.0670290173668846,0.121540060001344,0.00432975713717923,""
516,-0.133758363794744,-0.0392786997759552,0.0373398505597631,-0.135697213010936,-0.367661430133467,0.125034731552768,0.159374454347018,0.0500884757554602,0.240359175204991,0.0162312896906537,""
517,-0.131151666563871,-0.0346583926500298,0.0362592163578231,-0.129550842856078,-0.3044426723672,0.103618120684586,0.200355293143401,0.01158357717517,0.124807892514542,0.00407200497867264,""
518,-0.138066099811391,-0.053777895395908,0.0283627094002989,-0.163481285807,-0.429343378015921,0.0786138490328609,0.1829500437257,0.0664794581106993,0.148848083732669,0.00584775501777745,""
519,-0.149602894931282,-0.0182593787975891,0.0172175278175837,-0.150644745911288,-0.378523824999226,0.0502214925433059,0.211979607361068,0.0774211160045647,0.0757073858590849,0.00170605840600578,""
520,-0.149349223726414,-0.0140573446704042,0.0125520089310532,-0.150854559465765,-0.340081296724241,0.0372332734005136,0.217151858787029,0.00520482193779437,0.0591826814902164,0.00103369545393986,""
521,-0.145761041678378,-0.0492952911209416,0.0351724759891755,-0.159883856810144,-0.426611957072198,0.111535669017707,0.222751214992568,0.0887325475314614,0.217442695928434,0.0148656372487919,""
522,-0.105626132060257,-0.0610148887188863,0.033140185811394,-0.133500834967749,-0.405469370668828,0.0950022594651203,0.170692230325638,0.0252242103513608,0.253132776044971,0.0177601819990155,""
523,-0.102024752383617,-0.0532012163655672,0.00603695192816023,-0.149189016821024,-0.385764837743826,0.0169406624826688,0.173794407011609,0.055289009790109,0.124806233824819,0.0039259588483805,""
524,-0.143284242644143,-0.00895263463982175,0.0296418984543276,-0.122594978829637,-0.362959739878141,0.0932492569927446,0.156440696836148,-0.0120317701913132,0.0733400140507308,0.00160934603957568,""
525,-0.142725034747551,0.0133057136285581,0.0359648072771523,-0.0934545138418408,-0.333900968911797,0.104725039971764,0.253036746573798,-0.0911514430760342,0.0534215873325943,0.00085428559122038,""
526,-0.141907714597339,-0.0268687026547559,0.0249677093306186,-0.143808707921476,-0.349523565769569,0.0741027898069634,0.189526255799288,0.0771512627078619,0.144902567860547,0.00604740308532666,""
527,-0.13120133554022,0.0194450574366329,0.0283840306417924,-0.0833722474617947,-0.297027015663621,0.0894036106120339,0.190333476358125,-0.0246686809456629,0.0232233783559351,0.000154405475755317,""
528,-0.109263493104195,-0.0452726906256933,0.0129226960733903,-0.141613487656498,-0.411896786013418,0.0407185959613668,0.131928279421273,0.0950268740161554,0.186134478815757,0.00924737175576008,""
529,-0.134667545679268,-0.0209880665514889,0.0243261188196126,-0.131329493411144,-0.303476925338933,0.0697608362066906,0.214401261574923,-0.0132346444676054,0.0240284178804472,0.000151274268089608,""
530,-0.125768109017996,-0.0486946312420038,0.0259543169912425,-0.148508423268757,-0.433279855820067,0.0765954226783474,0.219707945061987,0.0894220844267071,0.0278018787931665,0.000232572448161162,""
531,-0.158108629243974,-0.0337677299057077,0.0171810091925155,-0.174695349957166,-0.343785294910169,0.048231425172843,0.208183626602709,0.0384791635522502,0.195679913187942,0.0108954211754318,""
532,-0.137919921111661,0.00357615976764847,-0.00090009645576842,-0.135243857799781,-0.304737243678342,-0.00277058306013019,0.165310253577649,0.0351972891815156,0.0945964193672876,0.00237649660436718,""
533,-0.130926364763714,-0.078126333159667,0.0535742518248915,-0.155478446098489,-0.382718149494076,0.166445251455054,0.162849780571294,0.0460274003011796,0.107675442219132,0.00300192227536811,""
534,-0.098835796043838,-0.00100112251066936,0.0221274845672153,-0.0777094339872921,-0.353436633594745,0.0670431807921398,0.192411565115153,0.052971986361446,0.124268975011697,0.00467563117074452,""
535,-0.145636405435289,0.00170984251142251,0.0162873675432948,-0.127639195380572,-0.297921525780469,0.0533399360728509,0.211735347059601,-0.0449525623039126,-0.119083191301429,0.00408223839830704,""
536,-0.175326898247988,0.00149244945945119,0.0174550182619172,-0.15637943052662,-0.296822665147119,0.0469021546315334,0.224980467661783,0.000849037965970528,0.0640234108774494,0.00119391564091956,""
537,-0.155316164570559,-0.036815715702611,0.0320966745685204,-0.16003520570465,-0.386617920010744,0.0850966908581525,0.216676430436111,0.0771767547418787,0.170439500027512,0.00882985640487239,""
538,-0.145982190969251,-0.0394442599585749,0.00968226060291376,-0.175744190324912,-0.376701092659435,0.0245903966013281,0.204033573514824,0.0471428926720365,0.154802938064097,0.00664784721505159,""
539,-0.13399717193179,-0.0241600982538679,0.0396337257840483,-0.11852354440161,-0.278321287239725,0.122074082339159,0.198610708664103,-0.0838407637555273,-0.0213380069553389,0.000122970157059109,""
540,-0.136756153969609,-0.0183838994825873,0.030550136323599,-0.124589917128597,-0.35455786886555,0.102670440090305,0.122372024028605,0.0035399551579917,0.0727078428810179,0.00154439080957125,""
541,-0.132038031245933,-0.0254021977513389,0.0199413220312789,-0.137498906965993,-0.430348598787537,0.0616095020707591,0.178392439298552,0.101216145406238,0.0838129024695124,0.00210692489609773,""
542,-0.0980551356794514,-0.0819919081542915,0.0241282796371835,-0.155918764196559,-0.418129935085451,0.0696699158751812,0.193914476915691,0.0606417386449743,-0.0409910139492015,0.00041167895041913,""
543,-0.0928122040244284,-0.027383488071351,0.0392007617628735,-0.0809949303329059,-0.357785507486487,0.128044948729486,0.200265575168927,0.0452905595423927,0.122789487201532,0.00444342462395668,""
544,-0.116924511508113,-0.0238959593923031,0.00701360439449137,-0.133806866505925,-0.287634197312163,0.0218049422441477,0.235148667076283,-0.167079260727347,0.0565261459599826,0.000875733973949803,""
545,-0.125296166370463,-0.0243022199971676,0.0309138290187919,-0.118684557348839,-0.371295133278615,0.0851063193204354,0.246711801495526,0.103457272367919,0.0902536562778955,0.00247369173807802,""
546,-0.163411720383445,0.00709764690794857,0.0270011264304637,-0.129312947045033,-0.385394429872014,0.0790891461102048,0.211798608961159,0.0803179901529294,0.201416967732377,0.0131105193633448,""
547,-0.142345290870894,-0.0318958259770491,0.0510023587993288,-0.123238758048614,-0.343074472029907,0.153111882273002,0.180362170193444,0.0234697231739014,0.139634157280216,0.00552819341174721,""
548,-0.106641043807954,0.0150009831323088,0.0231798374023766,-0.0684602232732689,-0.390962800505781,0.0700379616581843,0.198222995976836,0.0315022283952364,0.0259967738000526,0.000211434415425041,""
549,-0.119489988181689,-0.0441021616904133,0.0188426386638523,-0.14474951120825,-0.385738809555996,0.0497899967884899,0.150901156729601,0.0585523947246288,0.148666744644379,0.0055785930164406,""
550,-0.114020403032404,-0.0475726402529845,0.0217230760861408,-0.139869967199248,-0.4065431665111,0.0657464277001571,0.120202167183255,0.0734864825790447,0.0344122797413177,0.000295226446190367,""
551,-0.101141964800907,-0.00257510626376151,0.00368758256281937,-0.100029488501849,-0.403074711465211,0.0100192851424393,0.119799646182834,0.0510548130956903,0.22463880726427,0.014266632951013,""
552,-0.160192608075309,-0.0461240197367022,0.011083407614906,-0.195233220197105,-0.371990047795237,0.0338465121524218,0.145144254890832,0.00437133643091504,0.102222438267111,0.00250566665799218,""
553,-0.0982190184494518,-0.0599217272461044,0.019193778752903,-0.138946966942653,-0.395831199256037,0.0579373335403791,0.228418519634638,0.046940414624578,0.20592176698979,0.0109681938730369,""
554,-0.15552374217892,-0.0301050962463264,0.00752125313156123,-0.178107585293685,-0.285264777082009,0.0201881375377816,0.217375041444819,0.00991246267921777,0.0365225428782209,0.000347761755635316,""
555,-0.154275705181493,-0.0200476722123545,0.0287190868810659,-0.145604290512782,-0.282021451819391,0.104158583890644,0.192983907698206,-0.0249054259345496,0.0335993508708619,0.00031578689903463,""
556,-0.155088727122362,-0.0158296918445063,0.0365393116590898,-0.134379107307779,-0.355241298054522,0.114450144945267,0.221236686025105,-0.0242663292179885,0.162912733587354,0.00817732961357929,""
557,-0.13392883883924,-0.0163821315882403,0.0238762999418929,-0.126434670485587,-0.412156905386896,0.0659031079134298,0.187527466094776,0.112019376809112,0.239808308957101,0.0169970570630416,""
558,-0.159170965862386,-0.0383173880565424,0.030685490337492,-0.166802863581436,-0.344779120336803,0.0950030531700436,0.177616586102351,0.0430269265705548,0.166312612563427,0.00776635316926513,""
559,-0.142324807101704,-0.049970213561602,0.0189898464239083,-0.173305174239398,-0.380093847741823,0.0527860353561614,0.184322475407798,0.0509281069029931,0.217894631502225,0.0133096875300506,""
560,-0.217351913398691,0.00910526542652918,0.029720127243836,-0.178526520728325,-0.329632072102044,0.083927014892283,0.190067343772648,0.0259085148698137,-0.0250971201598128,0.000191856927925486,""
561,-0.191951422392065,-0.0415939847766972,0.0408021825775063,-0.192743224591256,-0.397082425170633,0.100630609235179,0.221997233458633,0.0240371735558875,-0.0735529167059072,0.00154450873483735,""
562,-0.171791802955288,-0.0630136677537269,0.029349241081296,-0.205456229627719,-0.329949593942296,0.0895299880142559,0.238857869589782,-0.00781864730260363,0.144051896455609,0.00503375809676044,""
563,-0.108898938489496,-0.0626652813243524,0.0523084699887385,-0.11925574982511,-0.41619234384131,0.14398225029764,0.16388905230882,0.07873781231596,0.197491381351196,0.0106561130554924,""
564,-0.131726078831103,-0.0175489928294937,0.0199707648535315,-0.129304306807065,-0.351308638345394,0.0629409566590008,0.105468934430167,0.025043226795286,0.0360005719844041,0.000362730801065239,""
565,-0.128652512438157,-0.0196643009398802,0.00862099404716675,-0.13969581933087,-0.20964423053298,0.0237747688427325,0.171419653383239,-0.0483926739156631,-0.0460731438177835,0.000500523985115276,""
566,-0.127572530516205,-0.0246624951647886,0.0194511455811544,-0.13278388009984,-0.343660826727015,0.0620501251248444,0.179443870577117,0.0496844025246925,-0.0240489170963778,0.0001605679098789,""
567,-0.130942555381217,-0.005820251081021,-0.010528959927525,-0.147291766389763,-0.441653850997884,-0.0277459170874773,0.121944189050778,0.0236221447523276,0.304784102806268,0.0282434316317236,""
568,-0.147014176742298,-0.0140453300122234,0.0243314836634866,-0.136728023091035,-0.409183348810567,0.0669447712024162,0.158643601929035,0.0949407240026978,0.0407609898062953,0.000474323340879049,""
569,-0.154099720008258,-0.0493803463893568,0.0540258617251147,-0.1494542046725,-0.329202302407513,0.162914700481854,0.16732792252906,0.0549937589108313,0.0241942816504797,0.000163465838300094,""
570,-0.164259131485937,0.00184629380085959,0.00887496758656425,-0.153537870098513,-0.40339719803528,0.0280593689811049,0.221311881676924,0.0971397943375599,0.14097836862667,0.00630089708749482,""
571,-0.145646268132599,-0.0349695352124944,0.0202567113781348,-0.160359091966958,-0.325945239096368,0.068421682404688,0.184901609832031,-0.0246044809598151,0.127319704862203,0.00423197637368923,""
572,-0.151392249631948,-0.0219286163788213,0.0336361331047538,-0.139684732906015,-0.382227365021497,0.109522732500405,0.133920848857107,0.0563139721527805,0.0446066978037687,0.000589806688859842,""
573,-0.151094818973671,-0.0153494997409946,-0.00379351433398917,-0.170237833048655,-0.343933054442562,-0.0105112636877445,0.154977156226597,0.0591216673173916,0.163601917829815,0.00732715389343403,""
574,-0.152320034999349,0.0114503072641734,0.0377440194096219,-0.103125708325554,-0.340677585693574,0.127117422390976,0.142681365577448,0.0194320086143191,0.0406311937745991,0.000498807514573077,""
575,-0.14153905397894,-0.0286425639074899,0.0354893194946168,-0.134692298391813,-0.377115535817768,0.0969611806689034,0.194741204513923,0.0552450356576266,0.178205654136998,0.00948850717972414,""
576,-0.140263027830649,0.0228083887963018,0.00458126857447432,-0.112873370459873,-0.301713862307092,0.0156035629252611,0.124703509935815,-0.0509517892782805,0.0597698717081506,0.00100730725988326,""
577,-0.146344561333413,-0.029170397696596,0.00874705183279416,-0.166767907197214,-0.36428674851287,0.0260434093289603,0.103972474700938,0.0582144087414208,0.0917919084849509,0.0020625755998336,""
578,-0.170520777297129,-0.00132432283955985,0.0239616021068252,-0.147883498029864,-0.23422266973662,0.0726997593514645,0.218349380709716,-0.0379910774269718,0.0467456526547895,0.000619131617784731,""
579,-0.12519107785193,-0.0231137452904176,-0.00123871015013053,-0.149543533292478,-0.383008033767864,-0.00327715279327016,0.202184261197245,0.021534330867097,0.17692833829816,0.00830470377252472,""
580,-0.146436496058424,-0.00829399344151008,0.0374182368385187,-0.117312252661416,-0.329387569920358,0.131333453294335,0.184838994351468,-0.0435772046295634,0.0535981948051962,0.000870010147860649,""
581,-0.1379205606975,-0.00229796346865624,0.00691946271260273,-0.133299061453553,-0.35392312165619,0.0178466085828505,0.18244907551462,-0.0126168884060294,0.173330650808543,0.00904571583831085,""
582,-0.173145968019712,0.0026916949789192,0.0158842942328413,-0.154569978807951,-0.390142487169586,0.0418188673429366,0.148464734434949,0.00755958703469873,0.0517053856985944,0.000772016708935768,""
583,-0.11748241918555,-0.0193277679579577,0.0278098306426372,-0.10900035650087,-0.258200225284655,0.0949477784862451,0.220114734810289,-0.05455748624341,-0.120533042879168,0.00364496328379216,""
584,-0.0926554944136175,-0.0287607179926171,0.0251174161768341,-0.0962987962294005,-0.319999969385081,0.0787766832915892,0.173778012006826,0.0103975066691502,-0.0162849968979223,6.80210681601274e-05,""
585,-0.15534095563935,-0.0196337268368902,0.0432478192957751,-0.131726863180465,-0.289452146662308,0.146691821733331,0.231953881552928,-0.0936673231780907,0.0788763486242004,0.00181675452731528,""
586,-0.104375062940156,0.0168884610022653,0.02769596851684,-0.0597906334210502,-0.327830656154549,0.0998416557644966,0.140889999204627,-0.0311056631726701,0.00727823569369906,1.53254014198952e-05,""
587,-0.135777745016638,0.0117575078502444,0.0288102396482049,-0.0952099975181889,-0.254131723382556,0.0892804407071167,0.175452588500708,-0.0808370360270983,-0.0652693200357436,0.00121125044464759,""
588,-0.172822141887258,-0.0111779323131508,0.0417831141295414,-0.142216960070868,-0.314161419188092,0.129717895535453,0.21038987585429,0.0207334998398123,0.0320144856603029,0.000299080882349847,""
589,-0.156651308816452,-0.000619047306994163,0.0486920023651447,-0.108578353758302,-0.34974555791202,0.140934288433888,0.219951340112992,-0.00427075472960798,-0.00386835360728657,4.69939781484965e-06,""
590,-0.1070441400651,-0.0107585453420607,0.0415502590497251,-0.0762524263574355,-0.328122189512763,0.140882570386523,0.145360496734395,0.00338923075201787,-0.0158966134674189,7.43933386734003e-05,""
591,-0.111154412764574,-0.0412269423946148,0.0324733563391322,-0.119907998820056,-0.400952254607573,0.0998295526624331,0.190765819179161,0.108202300472787,0.280974147421976,0.0220882254077548,""
592,-0.126638903685012,-0.0483647560535153,0.0326468333342736,-0.142356826404253,-0.316816145004826,0.113508245525805,0.213530442437238,-0.0142644896451693,-0.0558882065171823,0.000802671711216537,""
593,-0.149689763348247,-0.0279672218220698,0.0319063495341886,-0.145750635636128,-0.339439887260863,0.0988941573221707,0.162543501183015,0.0651113639824218,0.173024362017156,0.00825685437585042,""
594,-0.101200407746838,-0.058964888879938,0.0143688845423138,-0.145796412084463,-0.394665762698101,0.0433933327672223,0.265743468881765,0.0700736898681758,0.0927636025017779,0.00223905919362831,""
595,-0.126308324362852,-0.044241524319327,0.008704301447916,-0.161845547234263,-0.283671181430579,0.0278222858849945,0.204060895211811,-0.00954259742389176,0.125853731529225,0.0037244069912372,""
596,-0.135331872129145,-0.070476823438757,0.01079706788537,-0.195011627682532,-0.381781819898304,0.0322138012192197,0.226447778179423,0.0134582581547265,0.247799174494366,0.0149833492890825,""
597,-0.123971754740821,-0.0247705752361155,0.0174833593012089,-0.131258970675728,-0.398394313187963,0.0503175268215899,0.122762567551285,0.0525048985918252,0.137856501138989,0.00533916606560241,""
598,-0.162658339567442,-0.0263096897946009,0.0192922703728765,-0.169675758989166,-0.3789130745857,0.0555153376053941,0.299948895363397,0.0444036899995347,0.328089084985335,0.0358124596422438,""
599,-0.130904276046019,-0.0303619981175936,0.0233766884553139,-0.137889585708299,-0.366533779135943,0.0683907051334352,0.141536678916829,0.0457643193666672,0.168339251613731,0.00767496810565653,""
600,-0.121467923388343,-0.0551850642277634,0.0214534707637102,-0.155199516852396,-0.439030266093515,0.0589204623989615,0.171796857737965,0.0965955611743767,0.157079435417002,0.0063637280477856,""
601,-0.162980288221234,0.00525218090085402,0.0228016107934945,-0.134926496526885,-0.372016853918118,0.0727079335456933,0.160300256759756,0.0370515998075027,0.204680763947488,0.012693400056806,""
602,-0.133218672653564,-0.0196668832151456,0.0203798249154595,-0.13250573095325,-0.385513848968793,0.0594309630867269,0.2379019723367,0.0547812660103722,0.138834512509252,0.00609021968769755,""
603,-0.154558690306833,-0.0144664864182687,0.0380957080643702,-0.130929468660732,-0.352284772175761,0.115766417489476,0.177310451715353,0.0481649228677647,0.170626739717978,0.00885663312303825,""
604,-0.156054664492454,-0.020525472573951,0.0162317126233049,-0.1603484244431,-0.244329279329998,0.0535073661886086,0.170141014022769,-0.0587714445474744,-0.0790790615365669,0.00163952852033963,""
605,-0.145719468664311,-0.0456117740990332,0.0176273442065077,-0.173703898556837,-0.358091373018525,0.0498516135499964,0.191473296925016,0.0698022251795182,0.103961531735937,0.00263393451446273,""
606,-0.147573319708148,-0.00539380758769206,0.0340135909451381,-0.118953536350702,-0.347907362526938,0.102740696249985,0.167449649733236,0.0631973174626797,0.112849285548658,0.00376182815886103,""
607,-0.127416466541883,-0.0479189059690933,0.0290422201989018,-0.146293152312074,-0.324900295908025,0.0762191986902093,0.256971252797709,0.0146330289052841,0.115187229685409,0.0038162928657006,""
608,-0.130262258949674,-0.0190769280209089,0.011550761184375,-0.137788425786208,-0.421804085234762,0.0343220192322053,0.179098133076835,0.0743970445042094,0.190246718272788,0.0109838496738519,""
609,-0.12014683739174,-0.0528346262986435,0.0409516629582508,-0.132029800732133,-0.475830873001582,0.123431565868743,0.212091914514206,0.119096704112306,0.204624930648281,0.013146968830544,""
610,-0.161587246020437,-0.0192797785069022,0.0222783796073539,-0.158588644919985,-0.417253698725955,0.0653360943916815,0.213711449797915,0.102383932408217,0.198129314850147,0.0123551042484502,""
611,-0.133506263526821,-0.018282129712881,0.0118356624651118,-0.13995273077459,-0.358177219299177,0.0322826686163509,0.169986369713067,0.0281445178322896,0.163242434347821,0.00732408321243996,""
612,-0.176613653945267,-0.0164436093523241,0.0347188264558536,-0.158338436841738,-0.365305397004177,0.112861964468748,0.185679855591936,0.0388900581506329,0.0590988975437803,0.00105426453465788,""
613,-0.109720010758208,-0.0454415786115119,0.0225163444063738,-0.132645244963347,-0.378345948360114,0.0605563891299386,0.1411358120359,0.013036765368592,0.205008624409019,0.0114096807075862,""
614,-0.150691463215078,-0.0167657472108687,0.0358314695180588,-0.131625740907887,-0.289733840295095,0.124380562195756,0.225352562971157,0.0037856516889233,0.0275082695625177,0.000222083418412414,""
615,-0.163693418817292,-0.0353066868216129,0.0406597949988296,-0.158340310640075,-0.378599992923347,0.130949712974963,0.233611814067216,0.103025495211072,0.197965400978268,0.0124576078831328,""
616,-0.0983842288065288,-0.0361899331037132,0.0395613099198679,-0.0950128519903741,-0.404687127764288,0.115542684869205,0.167135299506236,0.0709476509894555,0.0876314127317528,0.00217248838542572,""
617,-0.104484256846483,-0.032245495641875,0.0365024068828045,-0.100227345605554,-0.248575179376314,0.111708356434799,0.229161543075522,-0.0223644393714113,0.0832403844012273,0.00165244174559915,""
618,-0.135625855065055,-0.00309997231279586,0.0328338920886258,-0.105891935289225,-0.333214593237763,0.107415804364395,0.152315030269322,0.0512339031682047,0.0841331244467488,0.00204966432911496,""
619,-0.145762164568259,-0.0467662847246478,0.0493627981244464,-0.14316565116846,-0.424249389213317,0.13074166735895,0.226452372372913,0.0492404197091278,0.169279236497317,0.00886595521329712,""
620,-0.144749328264832,-0.0215621362051315,0.00173214031067798,-0.164579324159285,-0.260154803165527,0.00582389684194834,0.236775898136416,-0.0980048856364317,0.116277854129913,0.00373234524898611,""
621,-0.11100641699163,-0.0208151495560794,0.0219758858020162,-0.109845680745693,-0.398941749408608,0.0704426690876266,0.173677628853593,0.0739783859814415,0.266842975992061,0.0207778960835058,""
622,-0.114317446923071,-0.0651616616976416,0.033741135680218,-0.145737972940494,-0.395101247760205,0.100222029808074,0.186807087878585,0.0889966163690312,0.18563208825749,0.00980567398532576,""
623,-0.0996754525770995,-0.046829998722438,0.0313223117814185,-0.115183139518119,-0.375049814874352,0.102356190090123,0.0861508016749939,0.0516106494233882,0.107462226397813,0.00314014683418508,""
624,-0.11856194705892,-0.0391360304889731,0.0197749767094976,-0.137923000838395,-0.36203226871723,0.0565400103627505,0.126210591361977,0.0638305117142984,0.000953932449804624,2.21246238122405e-07,""
625,-0.133046920395979,-0.0252892119889834,0.0153119491314568,-0.143024183253506,-0.317137540881074,0.0418115407392988,0.231861616221117,0.0915581064418429,0.131724628067825,0.00482493397248883,""
626,-0.154436362189668,-0.0390283485383795,0.0315053334089353,-0.161959377319112,-0.330884542936109,0.0942045921159197,0.176237391232725,0.0132623466248841,0.0525682102976374,0.000733758377189492,""
627,-0.137903953690836,-0.00820685176065516,0.0489710253092709,-0.09713978014222,-0.312772872866769,0.161469213186408,0.206683731067368,-0.0490078874527078,0.134985781986672,0.00570454927449973,""
628,-0.161309222994448,-0.0244042080495078,0.0426105402207645,-0.143102890823191,-0.318993975917277,0.14882421656053,0.189385572356446,-0.0333387064511761,0.146967640982366,0.00654100897246191,""
629,-0.157022936623512,0.00743959968865659,0.0128902233326158,-0.13669311360224,-0.296517997393787,0.0392512051440326,0.269660597537847,-0.00433678928535035,0.212120614135409,0.0141047215601222,""
630,-0.166334685445228,-0.0386764808863379,0.0447686173565812,-0.160242548974985,-0.457033374974856,0.113471930481631,0.166013072827052,0.038918663843679,0.101523672048426,0.00315435952219602,""
631,-0.154874464561615,-0.0199549397307105,0.0152907622879955,-0.15953864200433,-0.342048956548782,0.0466748508175828,0.218909703280866,0.037350605280729,0.0993456716754207,0.00285824823159655,""
632,-0.146299017879002,-0.0149338108636552,0.0080802933141757,-0.153152535428482,-0.383903069985196,0.0217362887254073,0.229999674531495,0.0347916015122643,0.110795659443464,0.00373015567932477,""
633,-0.156398076345916,0.00133635948159604,0.0264064142840751,-0.128655302580245,-0.334542703725521,0.0777009880164815,0.165313680341311,0.0461832865030467,-0.00981435315369501,2.81369101730956e-05,""
634,-0.138809757814496,-0.0273847621796033,0.00481464923582908,-0.16137987075827,-0.352344697085054,0.0140787727143992,0.126124428198083,-0.00214033502365663,-0.0628781497100844,0.00106325041246572,""
635,-0.143158425026803,-0.0528781928732385,0.0303717642615687,-0.165664853638473,-0.447827999575766,0.0961827272801971,0.181142397405465,0.110963767845577,0.155125482909155,0.00708251404614703,""
636,-0.121074731707794,-0.0709389633381205,0.0423110759669042,-0.149702619079011,-0.349217738871203,0.122572768534998,0.18367828025431,0.0550879634939644,0.0540962642696521,0.000702626512896144,""
637,-0.103626357165898,-0.0259448863222067,0.0376653317890277,-0.0919059116990768,-0.4055212532031,0.118848650135594,0.127828944252693,0.0809265520199614,0.0187138659264996,0.000106568125162895,""
638,-0.150181366672084,-0.0358755665480135,0.0158616404142573,-0.17019529280584,-0.377856430340252,0.0432301272785476,0.262905379604909,0.0552130168752189,0.163607254559885,0.00774194842994434,""
